,ID,Words,Predicted labels
3754,NER_3755,जन्तुओं,other
3755,NER_3756,और,other
3756,NER_3757,पक्षियों,other
3757,NER_3758,की,other
3758,NER_3759,विभिन्न,other
3759,NER_3760,प्रजातियां,other
3760,NER_3761,पाई,other
3761,NER_3762,जाती,other
3762,NER_3763,हैं,other
3763,NER_3764,.,other
3764,NER_3765,newline,other
3765,NER_3766,पर,other
3766,NER_3767,आज,other
3767,NER_3768,७०,number
3768,NER_3769,वर्षों,other
3769,NER_3770,के,other
3770,NER_3771,बाद,other
3771,NER_3772,यह,other
3772,NER_3773,५७,number
3773,NER_3774,विदेशी,other
3774,NER_3775,भाषाओं,other
3775,NER_3776,व,other
3776,NER_3777,चीनी,other
3777,NER_3778,मानक,other
3778,NER_3779,भाषा,other
3779,NER_3780,व,other
3780,NER_3781,४,number
3781,NER_3782,बोलियों,other
3782,NER_3783,में,other
3783,NER_3784,दुनिया,other
3784,NER_3785,भर,other
3785,NER_3786,में,other
3786,NER_3787,प्रतिदिन,other
3787,NER_3788,२११,other
3788,NER_3789,घण्टों,other
3789,NER_3790,की,other
3790,NER_3791,प्रसारण,other
3791,NER_3792,सेवा,other
3792,NER_3793,प्रदान,other
3793,NER_3794,करता,other
3794,NER_3795,है,other
3795,NER_3796,.,other
3796,NER_3797,newline,other
3797,NER_3798,सेंट,other
3798,NER_3799,बर्नार्डस,other
3799,NER_3800,अस्पताल,other
3800,NER_3801,या,other
3801,NER_3802,सेंट,other
3802,NER_3803,बर्नार्डस,other
3803,NER_3804,हॉस्पिटल,other
3804,NER_3805,अंग्रेज़ी,other
3805,NER_3806,ब्रिटिश,other
3806,NER_3807,प्रवासी,other
3807,NER_3808,शासित,other
3808,NER_3809,प्रदेश,location
3809,NER_3810,जिब्राल्टर,other
3810,NER_3811,में,other
3811,NER_3812,स्थित,other
3812,NER_3813,एमात्र,other
3813,NER_3814,नागरिक,other
3814,NER_3815,जनरल,other
3815,NER_3816,अस्पताल,other
3816,NER_3817,है,other
3817,NER_3818,.,other
3818,NER_3819,newline,other
3819,NER_3820,कहानी,other
3820,NER_3821,1945,location
3821,NER_3822,से,other
3822,NER_3823,1955,number
3823,NER_3824,तक,other
3824,NER_3825,दस,other
3825,NER_3826,वर्षों,other
3826,NER_3827,की,other
3827,NER_3828,अवधि,other
3828,NER_3829,में,other
3829,NER_3830,विस्तृत,other
3830,NER_3831,है,other
3831,NER_3832,और,other
3832,NER_3833,एक,other
3833,NER_3834,काल्पनिक,other
3834,NER_3835,इतालवी,other
3835,NER_3836,अमेरिकी,other
3836,NER_3837,अपराधी,other
3837,NER_3838,परिवार,other
3838,NER_3839,कोरलियॉन,other
3839,NER_3840,का,other
3840,NER_3841,इतिवृत्त,other
3841,NER_3842,दर्शाती,other
3842,NER_3843,है,other
3843,NER_3844,.,other
3844,NER_3845,newline,other
3845,NER_3846,सलौना,other
3846,NER_3847,बखरी,other
3847,NER_3848,nan,other
3848,NER_3849,बेगूसराय,location
3849,NER_3850,nan,other
3850,NER_3851,बिहार,location
3851,NER_3852,स्थित,other
3852,NER_3853,एक,other
3853,NER_3854,गांव,location
3854,NER_3855,है,other
3855,NER_3856,.,other
3856,NER_3857,newline,other
3857,NER_3858,अणा,other
3858,NER_3859,nan,other
3859,NER_3860,गरुङ,other
3860,NER_3861,तहसील,location
3861,NER_3862,में,other
3862,NER_3863,भारत,location
3863,NER_3864,के,other
3864,NER_3865,उत्तराखण्ड,other
3865,NER_3866,राज्य,location
3866,NER_3867,के,other
3867,NER_3868,अन्तर्गत,other
3868,NER_3869,कुमाऊं,other
3869,NER_3870,मण्डल,location
3870,NER_3871,के,other
3871,NER_3872,बागेश्वर,location
3872,NER_3873,जिले,location
3873,NER_3874,का,other
3874,NER_3875,एक,other
3875,NER_3876,गांव,location
3876,NER_3877,है,other
3877,NER_3878,.,other
3878,NER_3879,newline,other
3879,NER_3880,आंशिक,other
3880,NER_3881,रूप,name
3881,NER_3882,से,other
3882,NER_3883,इस,other
3883,NER_3884,वजह,other
3884,NER_3885,से,other
3885,NER_3886,nan,other
3886,NER_3887,यह,other
3887,NER_3888,व्याप्ति,other
3888,NER_3889,रूप,name
3889,NER_3890,से,other
3890,NER_3891,2,number
3891,NER_3892,मजबूती,other
3892,NER_3893,से,other
3893,NER_3894,स्थापित,other
3894,NER_3895,नहीं,other
3895,NER_3896,है,other
3896,NER_3897,.,other
3897,NER_3898,newline,other
3898,NER_3899,मंगोल,other
3899,NER_3900,साम्राज्य,other
3900,NER_3901,13,number
3901,NER_3902,वीं,other
3902,NER_3903,और,other
3903,NER_3904,14,number
3904,NER_3905,वीं,other
3905,NER_3906,शताब्दियों,other
3906,NER_3907,के,other
3907,NER_3908,दौरान,other
3908,NER_3909,एक,other
3909,NER_3910,विशाल,other
3910,NER_3911,साम्राज्य,other
3911,NER_3912,था,other
3912,NER_3913,.,other
3913,NER_3914,newline,other
3914,NER_3915,दि,other
3915,NER_3916,अटैक्स,other
3916,NER_3917,ऑफ,other
3917,NER_3918,26,number
3918,NER_3919,11,number
3919,NER_3920,2013,other
3920,NER_3921,की,other
3921,NER_3922,हिन्दी,other
3922,NER_3923,वृत्त,other
3923,NER_3924,-,other
3924,NER_3925,चित्र,other
3925,NER_3926,नाटक,other
3926,NER_3927,फ़िल्म,other
3927,NER_3928,है,other
3928,NER_3929,जिसे,other
3929,NER_3930,रामगोपाल,other
3930,NER_3931,वर्मा,other
3931,NER_3932,ने,other
3932,NER_3933,निर्देशित,other
3933,NER_3934,किया,other
3934,NER_3935,है,other
3935,NER_3936,और,other
3936,NER_3937,२००८,number
3937,NER_3938,के,other
3938,NER_3939,मुंबई,location
3939,NER_3940,हमले,other
3940,NER_3941,पर,other
3941,NER_3942,आधारित,other
3942,NER_3943,है,other
3943,NER_3944,.,other
3944,NER_3945,newline,other
3945,NER_3946,1978,other
3946,NER_3947,में,other
3947,NER_3948,तुवालू,other
3948,NER_3949,राष्ट्रकुल,other
3949,NER_3950,का,other
3950,NER_3951,पूर्ण,other
3951,NER_3952,स्वतंत्र,other
3952,NER_3953,देश,other
3953,NER_3954,के,other
3954,NER_3955,रूप,name
3955,NER_3956,में,other
3956,NER_3957,हिस्सा,other
3957,NER_3958,बन,other
3958,NER_3959,गया,other
3959,NER_3960,.,other
3960,NER_3961,newline,other
3961,NER_3962,महा,other
3962,NER_3963,कंबनी,other
3963,NER_3964,पंजाबी,other
3964,NER_3965,भाषा,other
3965,NER_3966,के,other
3966,NER_3967,विख्यात,other
3967,NER_3968,साहित्यकार,other
3968,NER_3969,दर्शन,other
3969,NER_3970,बुट्टर,other
3970,NER_3971,द्वारा,other
3971,NER_3972,रचित,other
3972,NER_3973,एक,other
3973,NER_3974,कविता,other
3974,NER_3975,–,other
3975,NER_3976,संग्रह,other
3976,NER_3977,है,other
3977,NER_3978,जिसके,other
3978,NER_3979,लिये,other
3979,NER_3980,उन्हें,other
3980,NER_3981,सन्,other
3981,NER_3982,2012,other
3982,NER_3983,में,other
3983,NER_3984,पंजाबी,other
3984,NER_3985,भाषा,other
3985,NER_3986,के,other
3986,NER_3987,लिए,other
3987,NER_3988,साहित्य,other
3988,NER_3989,अकादमी,other
3989,NER_3990,पुरस्कार,other
3990,NER_3991,से,other
3991,NER_3992,सम्मानित,other
3992,NER_3993,किया,other
3993,NER_3994,गया,other
3994,NER_3995,.,other
3995,NER_3996,newline,other
3996,NER_3997,नमो,other
3997,NER_3998,वै,other
3998,NER_3999,ब्रह्मनिधये,other
3999,NER_4000,वासिष्ठाय,other
4000,NER_4001,नमो,other
4001,NER_4002,नम,other
4002,NER_4003,.,other
4003,NER_4004,newline,other
4004,NER_4005,प्लूटोनियम,other
4005,NER_4006,-,other
4006,NER_4007,२४१,other
4007,NER_4008,-,other
4008,NER_4009,241,other
4009,NER_4010,प्लूटोनियम,other
4010,NER_4011,का,other
4011,NER_4012,एक,other
4012,NER_4013,समस्थानिक,other
4013,NER_4014,होता,other
4014,NER_4015,है,other
4015,NER_4016,.,other
4016,NER_4017,newline,other
4017,NER_4018,शीर्षेन्दु,other
4018,NER_4019,मुखोपाध्याय,other
4019,NER_4020,बंगाली,other
4020,NER_4021,भाषा,other
4021,NER_4022,के,other
4022,NER_4023,विख्यात,other
4023,NER_4024,साहित्यकार,other
4024,NER_4025,हैं,other
4025,NER_4026,.,other
4026,NER_4027,newline,other
4027,NER_4028,बुलबुल,other
4028,NER_4029,कलछौंह,other
4029,NER_4030,भूरे,other
4030,NER_4031,मटमैले,other
4031,NER_4032,या,other
4032,NER_4033,गंदे,other
4033,NER_4034,पीले,other
4034,NER_4035,और,other
4035,NER_4036,हरे,other
4036,NER_4037,रंग,other
4037,NER_4038,के,other
4038,NER_4039,होते,other
4039,NER_4040,हैं,other
4040,NER_4041,और,other
4041,NER_4042,अपने,other
4042,NER_4043,पतले,other
4043,NER_4044,शरीर,other
4044,NER_4045,nan,other
4045,NER_4046,लंबी,other
4046,NER_4047,दुम,other
4047,NER_4048,और,other
4048,NER_4049,उठी,other
4049,NER_4050,हुई,other
4050,NER_4051,चोटी,other
4051,NER_4052,के,other
4052,NER_4053,कारण,other
4053,NER_4054,बड़ी,other
4054,NER_4055,सरलता,other
4055,NER_4056,से,other
4056,NER_4057,पहचान,other
4057,NER_4058,लिए,other
4058,NER_4059,जाते,other
4059,NER_4060,हैं,other
4060,NER_4061,.,other
4061,NER_4062,newline,other
4062,NER_4063,लल्,other
4063,NER_4064,‍,other
4064,NER_4065,लू,other
4065,NER_4066,सिंह,name
4066,NER_4067,nan,other
4067,NER_4068,भारत,location
4068,NER_4069,के,other
4069,NER_4070,उत्तर,location
4070,NER_4071,प्रदेश,location
4071,NER_4072,की,other
4072,NER_4073,पंद्रहवी,other
4073,NER_4074,विधानसभा,other
4074,NER_4075,सभा,other
4075,NER_4076,में,other
4076,NER_4077,विधायक,other
4077,NER_4078,रहे,other
4078,NER_4079,रहीं,other
4079,NER_4080,.,other
4080,NER_4081,newline,other
4081,NER_4082,१९४५,number
4082,NER_4083,में,other
4083,NER_4084,जाकर,other
4084,NER_4085,मित्रपक्ष,other
4085,NER_4086,शक्तियों,other
4086,NER_4087,की,other
4087,NER_4088,जीत,other
4088,NER_4089,होने,other
4089,NER_4090,पर,other
4090,NER_4091,अक्ष,other
4091,NER_4092,शक्तियों,other
4092,NER_4093,का,other
4093,NER_4094,गुट,other
4094,NER_4095,ख़त्म,other
4095,NER_4096,हो,other
4096,NER_4097,गया,other
4097,NER_4098,.,other
4098,NER_4099,newline,other
4099,NER_4100,अन्तर्राष्ट्रीय,other
4100,NER_4101,वाणिज्य,other
4101,NER_4102,केन्द्र,other
4102,NER_4103,चीनी,other
4103,NER_4104,環球貿易廣場,other
4104,NER_4105,हांगकांग,location
4105,NER_4106,के,other
4106,NER_4107,पश्चिम,other
4107,NER_4108,कोलून,other
4108,NER_4109,द्वीप,location
4109,NER_4110,पर,other
4110,NER_4111,स्थित,other
4111,NER_4112,एक,other
4112,NER_4113,गगनचुम्बी,other
4113,NER_4114,इमारत,other
4114,NER_4115,है,other
4115,NER_4116,.,other
4116,NER_4117,newline,other
4117,NER_4118,इस,other
4118,NER_4119,गीत,other
4119,NER_4120,को,other
4120,NER_4121,प्रसिद्ध,other
4121,NER_4122,शायर,other
4122,NER_4123,मुहम्मद,other
4123,NER_4124,इक़बाल,location
4124,NER_4125,ने,other
4125,NER_4126,१९०५,number
4126,NER_4127,में,other
4127,NER_4128,लिखा,other
4128,NER_4129,था,other
4129,NER_4130,और,other
4130,NER_4131,सबसे,other
4131,NER_4132,पहले,other
4132,NER_4133,सरकारी,other
4133,NER_4134,कालेज,other
4134,NER_4135,nan,other
4135,NER_4136,लाहौर,location
4136,NER_4137,में,other
4137,NER_4138,पढ़कर,location
4138,NER_4139,सुनाया,other
4139,NER_4140,था,other
4140,NER_4141,.,other
4141,NER_4142,newline,other
4142,NER_4143,ईस्टवुड,other
4143,NER_4144,को,other
4144,NER_4145,हिंसक,other
4145,NER_4146,एक्शन,other
4146,NER_4147,और,other
4147,NER_4148,वेस्टर्न,other
4148,NER_4149,फ़िल्मों,other
4149,NER_4150,में,other
4150,NER_4151,मुख्य,other
4151,NER_4152,रूप,name
4152,NER_4153,से,other
4153,NER_4154,अपने,other
4154,NER_4155,अलग,other
4155,NER_4156,nan,other
4156,NER_4157,नैतिक,other
4157,NER_4158,रूप,name
4158,NER_4159,से,other
4159,NER_4160,अस्पष्ट,other
4160,NER_4161,nan,other
4161,NER_4162,नायक,other
4162,NER_4163,-,other
4163,NER_4164,विरोधी,other
4164,NER_4165,भूमिकाओं,other
4165,NER_4166,के,other
4166,NER_4167,लिए,other
4167,NER_4168,जाना,other
4168,NER_4169,जाता,other
4169,NER_4170,है,other
4170,NER_4171,nan,other
4171,NER_4172,विशेष,other
4172,NER_4173,रूप,name
4173,NER_4174,से,other
4174,NER_4175,1960,other
4175,NER_4176,nan,other
4176,NER_4177,1970,number
4177,NER_4178,और,other
4178,NER_4179,1980,other
4179,NER_4180,के,other
4180,NER_4181,दशक,other
4181,NER_4182,के,other
4182,NER_4183,दौरान,other
4183,NER_4184,.,other
4184,NER_4185,newline,other
4185,NER_4186,विभिन्न,other
4186,NER_4187,मुशायरा,other
4187,NER_4188,उर्दू,other
4188,NER_4189,काव्य,other
4189,NER_4190,और,other
4190,NER_4191,कवि,other
4191,NER_4192,1965,location
4192,NER_4193,और,other
4193,NER_4194,1995,location
4194,NER_4195,के,other
4195,NER_4196,बीच,other
4196,NER_4197,आयोजित,other
4197,NER_4198,किया,other
4198,NER_4199,गया,other
4199,NER_4200,.,other
4200,NER_4201,newline,other
4201,NER_4202,इसका,other
4202,NER_4203,नाम,name
4203,NER_4204,पाकिस्तान,other
4204,NER_4205,में,other
4205,NER_4206,बदलकर,location
4206,NER_4207,नीलम,other
4207,NER_4208,नदी,other
4208,NER_4209,कर,other
4209,NER_4210,दिया,other
4210,NER_4211,गया,other
4211,NER_4212,है,other
4212,NER_4213,.,other
4213,NER_4214,newline,other
4214,NER_4215,उनके,other
4215,NER_4216,अधिकांश,other
4216,NER_4217,कार्यों,other
4217,NER_4218,की,other
4218,NER_4219,तरह,other
4219,NER_4220,nan,other
4220,NER_4221,यह,other
4221,NER_4222,मूल,other
